1_event_id,2_event_type,3_event_clock,4_event_ns,5_event_value,6_event_ifrecovery,7_recovery_clock,8_recovery_ns,9_event_duration,10_function_name,11_function_parameter,12_trigger_dscr,13_trigger_expression,14_trigger_flags,15_trigger_priority,16_trigger_type,17_trigger_recovery_mode,18_trigger_recovery_expression,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
9237,3,1539766507,839217476,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9294,3,1539766808,7842007,1,1,1539766808,14162938,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9300,3,1539766808,14162938,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9430,3,1539767407,881400780,1,1,1539767407,887935950,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9436,3,1539767407,887935950,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9474,3,1539767707,248379302,1,1,1539767707,255791916,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9480,3,1539767707,255791916,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9514,3,1539768007,59886364,1,1,1539768007,62544762,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9520,3,1539768007,62544762,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9562,3,1539768307,156661249,1,1,1539768307,159184280,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9568,3,1539768307,159184280,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9731,3,1539785707,364850100,1,1,1539785707,367416486,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9737,3,1539785707,367416486,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9777,3,1539786007,862347852,1,1,1539786007,862347852,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9783,3,1539786007,862347852,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9875,3,1539786307,489453398,1,1,1539786307,489453398,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9881,3,1539786307,489453398,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9960,3,1539786607,244053748,1,1,1539786607,244053748,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
9966,3,1539786607,244053748,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10057,3,1539786907,216048570,1,1,1539786907,216048570,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10063,3,1539786907,216048570,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10155,3,1539787207,768119112,1,1,1539787207,768119112,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{17040}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {17041}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{17040}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {17041}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
